3088,jackie lain - big sky ep project,i'm currently raising money to pay for the recording and printing of my 5 track ep called big sky.,music/pop,925,USD,30,Wednesday,November,925,19,1,0,successful
3089,save the arcadian - new album!,we're going into the studio this winter to record a full-length album and we need your help!,music/pop,4000,USD,30,Monday,November,4870,83,1,0,successful
3090,"paige nichols music video for her song ""burn""","we are so excited to shoot the music video for our upcoming single, ""burn"" and so grateful for all of your help!",music/pop,4500,USD,30,Monday,November,5254,81,1,0,successful
3091,alf bishai - dance worship cd,"to share on facebook, do not use the share button above! instead, paste this link into a post:          http://kck.st/1wqylh0",music/pop,20000,USD,30,Saturday,November,20010,62,1,0,successful
3092,panorama city -  double naught spy car & stew,"intense studio improv becomes a california psychedelic pop record, stew sings gritty melodies as spycar lays down the instant grooves.",music/pop,5800,USD,40,Thursday,October,6026,140,1,0,successful
3093,rain clouds - the ep,pages from my journey of life. valleys and mountain peaks of love & faith. this ep comes from my heart and i want to share it with you!,music/pop,45000,SEK,44,Wednesday,October,45741,107,1,1,successful
3094,help the lost keys record their first ep!,"the lost keys, new york's hottest a cappella group, is recording it's debut ep!",music/pop,2000,USD,31,Tuesday,October,2610,59,1,0,successful
3095,josh is creating a children's music album!,"i met so many talented musicians this weekend at the taxi road rally, what came of it?  i'm making a children's music album!",music/pop,6000,USD,20,Monday,October,6033,42,1,0,successful
3096,anibites vol 1&2!,printed versions of anibites vol. 1 & 2! i will be bringing them to life so you can have them next to all of your mangas!,food/cookbooks,10000,USD,30,Friday,May,37689,748,1,1,successful
3097,karachi cowboys: soulful indian/pakistani food for seattle,"help nasir zubair and team build a family-friendly, neighborhood-rooted indian/pakistani restaurant",food/restaurants,50000,USD,30,Thursday,May,53570,384,1,1,successful
3098,the funky brownie co expands,help us to expand and make our dreams come true! moving to a commercial premises to fulfil the growing demand for our hand made bakes.,food/small batch,4000,GBP,21,Thursday,May,4274,79,1,0,successful
3099,flower kitchen bakery: exotic and gourmet cakes,hire a food consultant and marketing to launch a new product line of cakes made with 100% local ingredients.,food,5000,USD,30,Thursday,May,5695,47,1,0,successful
3100,sea salt & cinnamon- a vegan food company,a storefront for our growing business.,food/vegan,30000,USD,30,Monday,May,36362,239,1,1,successful
3101,paradox popcorn: real protein. surreal flavors.,protein-packed vegan popcorn that actually tastes good.,food/vegan,10000,USD,25,Thursday,May,11392,154,1,0,successful
3102,top shelf dog:,premium quality dog food delivered to your door.,food,15000,USD,30,Thursday,May,17176,106,1,0,successful
3103,della's,"della's is a neighborhood wine bar with an exciting by-the-glass program and delicious, simple small plates.",food/restaurants,40000,USD,21,Wednesday,May,54375,139,1,0,successful
3104,rub-a-dub rubs: bold flavor!,"a line of thoughtfully crafted spice rubs, that are not just rubs for meat, but also can add a punch of flavor to almost anything.",food/small batch,3000,USD,27,Tuesday,May,3388,56,1,0,successful
3105,"abo ramen - healthy miso ramen meal kit, by abokichi","a delicious, easy, wholesome ramen meal kit!",food/vegan,10000,CAD,30,Tuesday,May,36740,565,1,1,successful
3106,frost. | guilt-free protein frosting,"delicious on-the-go protein frosting for healthy snacking anywhere, anytime.",food,10000,USD,30,Tuesday,May,10064,61,1,0,successful
3107,fix hot sauce - new ways to hot sauce,"all natural habanero ginger sriracha, hot chili pepper sauce and hot hoisin sauce",food/small batch,20000,USD,30,Monday,May,21900,383,1,0,successful
3108,uvcliin sanitizer｜clean anything in 5 seconds,sanitize everything effectively with the top-notch uvc leds. powerful & ozone-free. built with a power bank for your emergency needs.,design/product design,3000,USD,44,Tuesday,January,29062,235,1,0,successful
3109,alan backpack cb: packable minimal commute travel day bag,"1/4 packable, 1/2 kg light, 100% awesome. super light, super compact, super cool canvas backpack / day bag / commute & travel bag",design/product design,20000,HKD,35,Tuesday,January,74023,217,1,0,successful
3110,trigger point rocker: build muscle & relieve pain,"developed by dr. aaron fu, based on 1000s of screaming backs, necks & shoulders. pain relief & muscle gain at home trigger point rocker",design/product design,5000,USD,60,Tuesday,January,1236439,22198,1,0,successful
3111,the swisslinq - keychain case for the victorinox sd classic,a convenient keychain case for the smaller victorinox swiss army knife models.,design,2500,USD,23,Tuesday,January,10521,572,1,0,successful
3112,make 100 | hardware synthesizer inspired fridge magnets,"your favorite synthesizer and guitar pedal knobs, repurposed as rock-solid magnets for your home, office, and studio.",design,500,USD,22,Tuesday,January,580,17,1,0,successful
3113,mnemocard is an unhackable passwords card,we designed a simple way to keep your passwords. no one will find it out and you will not forget it.,design/product design,5600,USD,30,Tuesday,January,8778,334,1,0,successful
3114,wild animals,3d models for 3d printing,design/product design,100,USD,7,Tuesday,January,447,18,1,0,successful
3115,contemplation room with custom-made furniture,realization of my selected project for the competition design parade de toulon 2020-21,design/product design,11305,EUR,60,Monday,January,11970,88,1,0,successful
3116,supernet,a wastebasket made from a hardened basketball net.,design/product design,30000,USD,30,Monday,January,30835,93,1,1,successful
3117,"make 100, the quiver. edc toolbox for graphic designers.","supercharge your creative flow and create award-winning designs with professional, industry-calibrated tools. made in usa.",design/graphic design,360,USD,30,Monday,January,2149,35,1,0,successful
3118,urchin: a unique ceramic lemon squeezer (make 100),urchin is a ceramic lemon squeezer with a striking design you can proudly show-off in your kitchen.,design/product design,725,EUR,30,Monday,January,5799,152,1,1,successful
3119,mask shield: a comfortable & convenient way to wear any mask,the mask shield by wild tortoise is the most convenient and comfortable way to wear a mask so you can breathe easier.,design/product design,4360,USD,30,Monday,January,7486,204,1,0,successful
3120,voices from the swing states,"passionate journalist travels through the swing states to get the pulse of the people there. grass-roots, organic and sincere stories.",journalism,2500,USD,30,Wednesday,July,4472,67,1,0,successful
3121,generationnomad,"a digital lifestyle magazine targeting twenty-somethings who are eco-conscious, creative, charitable, adventurous and smart.",journalism,1500,USD,30,Thursday,July,2022,27,1,0,successful
3122,witness to the suffering of ordinary syrians,"a witness for the syrian civilians being killed only for demanding the freedom of speech, religion, and the right to assemble.",journalism,10000,USD,45,Thursday,July,13589,132,1,0,successful
3123,the people's record documents the new north american left,"two citizen journalist bloggers travel across north america and canada, blogging and collecting content for a publication.",journalism,2600,USD,35,Thursday,July,2632,17,1,0,successful
3124,"gummie: first urban magazine in johannesburg, south africa","online magazine about people, places and events in gotham city of africa.",journalism,8000,USD,25,Wednesday,July,9028,35,1,1,successful
3125,cowabunga corner season 5,this is a video blog that covers all things teenage mutant ninja turtles. need help with funding our 5th season.,journalism,4000,USD,30,Tuesday,July,4035,64,1,0,successful
3126,ballast,a canadian-centric website where thoughtful people gather to discuss the day’s activities.,journalism,25000,USD,31,Sunday,July,25385,95,1,0,successful
3127,50 more 'snide remarks' columns by eric d. snider,"50 editions of the phenomenally popular humor/satire column ""snide remarks,"" delivered weekly (more or less*) (*less).",journalism,6000,USD,21,Friday,June,6221,227,1,0,successful
3128,tomorrow magazine,tomorrow is a magazine about (and for) the people who are working out what’s next.,journalism,15000,USD,30,Monday,June,45452,1779,1,1,successful
3129,documenting the 99% movement's continental congress,i'll attend the 99% declaration's continental congress and publish my experience as a delegate for popular and sociological audiences.,journalism,700,USD,30,Tuesday,June,733,16,1,0,successful
3130,new boston review web site,boston review is launching a new web site offering free access to the archives as well as new online and print content.,journalism,10000,USD,30,Sunday,June,13640,180,1,1,successful
3131,the fall of antioch college - a history,goal: to write an accessible feature-style history of how and why historic antioch college closed in 2008.,journalism,620,USD,22,Friday,June,1001,44,1,0,successful
3132,push/pull,a graphic novel,comics/graphic novels,3700,CAD,30,Friday,May,5176,80,1,1,successful
3133,new 2020 rise of the kung-fu dragon master vol 1,"a 100 page comedy/action graphic novel, vol 1.",comics/graphic novels,8000,USD,31,Friday,May,9640,283,1,0,successful
3134,apex: cybernetic samurai owl,mega man meets weapon x in this 25-page full color comic adventure set in the high tech future of japan.,comics/graphic novels,3000,USD,21,Thursday,April,4156,138,1,0,successful
